,Unnamed: 0,raw_header,reuters_url,article_publish_date,processed_header,neg,neu,pos,compound
328,328,Apple co-founder says Apple Card algorithm gave wife lower credit limit,https://www.reuters.com/article/us-goldman-sachs-apple/apple-co-founder-says-apple-card-algorithm-gave-wife-lower-credit-limit-idUSKBN1XL038,8 months ago,Apple co-founder says Apple Card algorithm gave wife lower credit limit,0.159,0.652,0.188,0.1027
329,329,"Apple aims to launch AR Headset in 2022, AR Glasses by 2023: The Information",https://www.reuters.com/article/us-apple-product/apple-aims-to-launch-ar-headset-in-2022-ar-glasses-by-2023-the-information-idUSKBN1XL22V,8 months ago,"Apple aims to launch AR Headset in 2022, AR Glasses by 2023: The Information",0.0,1.0,0.0,0.0
330,330,Apple co-founder says Apple Card algorithm gave wife lower credit limit,https://www.reuters.com/article/goldman-sachs-apple/apple-co-founder-says-apple-card-algorithm-gave-wife-lower-credit-limit-idUSL3N27Q0R2,8 months ago,Apple co-founder says Apple Card algorithm gave wife lower credit limit,0.159,0.652,0.188,0.1027
331,331,Goldman faces probe after entrepreneur slams Apple Card algorithm in tweets,https://www.reuters.com/article/us-goldman-sachs-probe/goldman-faces-probe-after-entrepreneur-slams-apple-card-algorithm-in-tweets-idUSKBN1XK00L,8 months ago,Goldman faces probe after entrepreneur slams Apple Card algorithm in tweets,0.0,1.0,0.0,0.0
332,332,Goldman faces probe after entrepreneur slams Apple Card algorithm in tweets,https://www.reuters.com/article/goldman-sachs-probe/goldman-faces-probe-after-entrepreneur-slams-apple-card-algorithm-in-tweets-idUSL2N27Q002,8 months ago,Goldman faces probe after entrepreneur slams Apple Card algorithm in tweets,0.0,1.0,0.0,0.0
333,333,EU's Vestager says Apple Pay has prompted many concerns,https://www.reuters.com/article/us-eu-antitrust-apple/eus-vestager-says-apple-pay-has-prompted-many-concerns-idUSKBN1XH1YL,8 months ago,EU's Vestager says Apple Pay has prompted many concerns,0.149,0.851,0.0,-0.1027
334,334,Eu's Vestager says has received many concerns regarding Apple Pay,https://www.reuters.com/article/eu-antitrust-apple/eus-vestager-says-has-received-many-concerns-regarding-apple-pay-idUSL8N27N7TU,8 months ago,Eu's Vestager says has received many concerns regarding Apple Pay,0.135,0.865,0.0,-0.1027
335,335,Qualcomm's 5G phone forecast for 2020 could include iPhones: analysts,https://www.reuters.com/article/us-qualcomm-5g/qualcomms-5g-phone-forecast-for-2020-could-include-iphones-analysts-idUSKBN1XH03G,8 months ago,Qualcomm's 5G phone forecast for 2020 could include iPhones: analysts,0.0,1.0,0.0,0.0
336,336,"Qualcomm's licensing forecast, helped by Apple deal, drives share gains",https://www.reuters.com/article/us-qualcomm-results/qualcomms-licensing-forecast-helped-by-apple-deal-drives-share-gains-idUSKBN1XG2X4,8 months ago,"Qualcomm's licensing forecast, helped by Apple deal, drives share gains",0.0,0.635,0.365,0.5574
337,337,Apple rolls out health records on iPhones for U.S. military veterans,https://www.reuters.com/article/us-apple-healthcare/apple-rolls-out-health-records-on-iphones-for-u-s-military-veterans-idUSKBN1XG231,8 months ago,Apple rolls out health records on iPhones for U.S. military veterans,0.0,1.0,0.0,0.0
338,338,Apple publishes new technical details on privacy features,https://www.reuters.com/article/us-apple-privacy/apple-publishes-new-technical-details-on-privacy-features-idUSKBN1XG21J,8 months ago,Apple publishes new technical details on privacy features,0.0,1.0,0.0,0.0
339,339,Apple pledges $2.5 billion to fight California housing crisis,https://www.reuters.com/article/us-apple-housing/apple-pledges-2-5-billion-to-fight-california-housing-crisis-idUSKBN1XE12X,8 months ago,Apple pledges $2.5 billion to fight California housing crisis,0.489,0.511,0.0,-0.7717
340,340,"Apple asks U.S. to waive tariffs on Chinese-made watches, iPhone parts, AirPods",https://www.reuters.com/article/us-china-apple-trade/apple-asks-u-s-to-waive-tariffs-on-chinese-made-watches-iphone-parts-airpods-idUSKBN1XB4V7,8 months ago,"Apple asks U.S. to waive tariffs on Chinese-made watches, iPhone parts, AirPods",0.0,1.0,0.0,0.0
341,341,"Apple asks U.S. to waive tariffs on Chinese-made watches, iPhone parts, AirPods",https://www.reuters.com/article/china-apple-trade/apple-asks-u-s-to-waive-tariffs-on-chinese-made-watches-iphone-parts-airpods-idUSL2N27H19U,8 months ago,"Apple asks U.S. to waive tariffs on Chinese-made watches, iPhone parts, AirPods",0.0,1.0,0.0,0.0
342,342,AppleTV+ debuts streaming TV service with Oprah and Aniston,https://www.reuters.com/article/us-media-apple-appletv/appletv-debuts-streaming-tv-service-with-oprah-and-aniston-idUSKBN1XB3TE,8 months ago,AppleTV+ debuts streaming TV service with Oprah and Aniston,0.0,1.0,0.0,0.0
343,343,Ex-Apple executive joins startup aimed at banishing smartphone cables,https://www.reuters.com/article/us-keyssa-wireless/ex-apple-executive-joins-startup-aimed-at-banishing-smartphone-cables-idUSKBN1XB2VF,8 months ago,Ex-Apple executive joins startup aimed at banishing smartphone cables,0.0,1.0,0.0,0.0
344,344,"Factbox: How to watch Apple TV+, Apple's entry in the streaming wars",https://www.reuters.com/article/us-media-apple-appletv-factbox/factbox-how-to-watch-apple-tv-apples-entry-in-the-streaming-wars-idUSKBN1XB3TM,8 months ago,"How to watch Apple TV+, Apple's entry in the streaming wars",0.265,0.735,0.0,-0.5574
345,345,Japan's Sharp beats second-quarter profit expectations on laptop business,https://www.reuters.com/article/us-sharp-results/japans-sharp-beats-second-quarter-profit-expectations-on-laptop-business-idUSKBN1XB3BO,8 months ago,Japan's Sharp beats second-quarter profit expectations on laptop business,0.0,0.734,0.266,0.4404
346,346,"Sharp's Q2 profit edges up, exceeds estimates",https://www.reuters.com/article/sharp-results/sharps-q2-profit-edges-up-exceeds-estimates-idUSL3N27G56Q,8 months ago,"Sharp's Q2 profit edges up, exceeds estimates",0.0,0.674,0.326,0.4404
347,347,"Apple, Wistron propose possibility of directly investing in Japan Display: Kyodo",https://www.reuters.com/article/us-japan-display-funding/apple-wistron-propose-possibility-of-directly-investing-in-japan-display-kyodo-idUSKBN1XB3AF,8 months ago,"Apple, Wistron propose possibility of directly investing in Japan Display: Kyodo",0.0,1.0,0.0,0.0
348,348,Ex-Apple executive joins startup aimed at banishing smartphone cables,https://www.reuters.com/article/keyssa-wireless/ex-apple-executive-joins-startup-aimed-at-banishing-smartphone-cables-idUSL2N27G27H,8 months ago,Ex-Apple executive joins startup aimed at banishing smartphone cables,0.0,1.0,0.0,0.0
349,349,"Price cuts, iPhone 11 timing drive Apple's uncertain China rebound: analysts",https://www.reuters.com/article/us-apple-results-china/price-cuts-iphone-11-timing-drive-apples-uncertain-china-rebound-analysts-idUSKBN1XA1IQ,8 months ago,"Price cuts, iPhone 11 timing drive Apple's uncertain China rebound: analysts",0.328,0.672,0.0,-0.5267
350,350,"Apple tunes out trade war as new AirPods, services lift holiday outlook",https://www.reuters.com/article/us-apple-results/apple-tunes-out-trade-war-as-new-airpods-services-lift-holiday-outlook-idUSKBN1X92J4,8 months ago,"Apple tunes out trade war as new AirPods, services lift holiday outlook",0.235,0.602,0.163,-0.296
351,351,Breakingviews - Apple needs CEO charm more than Facebook,https://www.reuters.com/article/us-apple-results-breakingviews/breakingviews-apple-needs-ceo-charm-more-than-facebook-idUSKBN1X92L6,8 months ago,Apple needs CEO charm more than Facebook,0.0,0.69,0.31,0.4019
352,352,"Apple's holiday forecast beats Wall Street estimates, powered by Watches, AirPods and streaming",https://www.reuters.com/article/apple-results/apples-holiday-forecast-beats-wall-street-estimates-powered-by-watches-airpods-and-streaming-idUSL2N27F19I,8 months ago,"Apple's holiday forecast beats Wall Street estimates, powered by Watches, AirPods and streaming",0.0,0.816,0.184,0.4019
353,353,"Apple CEO's handling of trade war has helped buoy shares, investors say",https://www.reuters.com/article/us-china-apple/apple-ceos-handling-of-trade-war-has-helped-buoy-shares-investors-say-idUSKBN1X91BI,8 months ago,"Apple CEO's handling of trade war has helped buoy shares, investors say",0.242,0.621,0.137,-0.4019
354,354,"CORRECTED-Apple CEO's handling of trade war has helped buoy shares, investors say",https://www.reuters.com/article/china-apple/corrected-apple-ceos-handling-of-trade-war-has-helped-buoy-shares-investors-say-idUSL2N27F00X,8 months ago,"Apple CEO's handling of trade war has helped buoy shares, investors say",0.242,0.621,0.137,-0.4019
355,355,Apple mobilizes suppliers to unveil first 5G iPhones: Nikkei,https://www.reuters.com/article/us-apple-5g/apple-mobilizes-suppliers-to-unveil-first-5g-iphones-nikkei-idUSKBN1X90Z5,8 months ago,Apple mobilizes suppliers to unveil first 5G iPhones: Nikkei,0.0,1.0,0.0,0.0
356,356,Apple Pay in EU antitrust spotlight as regulators seek details,https://www.reuters.com/article/us-eu-apple-antitrust/apple-pay-in-eu-antitrust-spotlight-as-regulators-seek-details-idUSKBN1X829Y,8 months ago,Apple Pay in EU antitrust spotlight as regulators seek details,0.135,0.865,0.0,-0.1027
357,357,Apple Pay in EU antitrust spotlight as regulators seek details,https://www.reuters.com/article/eu-apple-antitrust/apple-pay-in-eu-antitrust-spotlight-as-regulators-seek-details-idUSL8N27E6LT,8 months ago,Apple Pay in EU antitrust spotlight as regulators seek details,0.135,0.865,0.0,-0.1027
358,358,Apple's star-studded 'The Morning Show' joins #MeToo conversation,https://www.reuters.com/article/us-television-the-morning-show/apples-star-studded-the-morning-show-joins-metoo-conversation-idUSKBN1WX21I,8 months ago,Apple's star-studded 'The Morning Show' joins #MeToo conversation,0.0,1.0,0.0,0.0
359,359,Apple launches AirPods Pro at $249,https://www.reuters.com/article/us-apple-products-airpods/apple-launches-airpods-pro-at-249-idUSKBN1X71V7,8 months ago,Apple launches AirPods Pro at $249,0.0,1.0,0.0,0.0
360,360,United Airlines says in talks with Apple on San Francisco airport upgrade,https://www.reuters.com/article/us-united-arlns-strategy-apple/united-airlines-says-in-talks-with-apple-on-san-francisco-airport-upgrade-idUSKBN1X4290,8 months ago,United Airlines says in talks with Apple on San Francisco airport upgrade,0.0,0.797,0.203,0.4215
361,361,"US STOCKS-Apple, Boeing keep Wall St afloat, weak earnings stoke growth fears",https://www.reuters.com/article/usa-stocks/us-stocks-apple-boeing-keep-wall-st-afloat-weak-earnings-stoke-growth-fears-idUSL3N2783Q5,8 months ago,"Apple, Boeing keep Wall St afloat, weak earnings stoke growth fears",0.35,0.491,0.16,-0.4767
362,362,"US STOCKS-Apple, Boeing lead Wall Street higher",https://www.reuters.com/article/usa-stocks/us-stocks-apple-boeing-lead-wall-street-higher-idUSL3N2783ND,8 months ago,"Apple, Boeing lead Wall Street higher",0.0,1.0,0.0,0.0
363,363,"US STOCKS-Wall St propped up by Apple, Boeing",https://www.reuters.com/article/usa-stocks/us-stocks-wall-st-propped-up-by-apple-boeing-idUSL3N2783H5,8 months ago,"Wall St propped up by Apple, Boeing",0.0,1.0,0.0,0.0
364,364,Apple offers Japan Display more support with shorter payment periods: source,https://www.reuters.com/article/us-japan-display-funding/apple-offers-japan-display-more-support-with-shorter-payment-periods-source-idUSKBN1X213L,8 months ago,Apple offers Japan Display more support with shorter payment periods: source,0.0,0.77,0.23,0.4576
365,365,Apple supplier Japan Display says 'client' has promised additional support,https://www.reuters.com/article/japan-display-funding/apple-supplier-japan-display-says-client-has-promised-additional-support-idUST9N26P037,8 months ago,Apple supplier Japan Display says 'client' has promised additional support,0.0,0.606,0.394,0.6369
366,366,"AMS posts third-quarter revenue jump, sees strong demand from Apple, others",https://www.reuters.com/article/us-ams-ag-results/ams-posts-third-quarter-revenue-jump-sees-strong-demand-from-apple-others-idUSKBN1X10EW,8 months ago,"AMS posts third-quarter revenue jump, sees strong demand from Apple, others",0.109,0.652,0.239,0.4215
367,367,U.S. lawmakers urge Apple to restore HKMap app used in Hong Kong,https://www.reuters.com/article/us-hongkong-protests-apple/u-s-lawmakers-urge-apple-to-restore-hkmap-app-used-in-hong-kong-idUSKBN1WX2EN,8 months ago,U.S. lawmakers urge Apple to restore HKMap app used in Hong Kong,0.0,0.833,0.167,0.296
368,368,"Case to Watch: Apple, Cisco defend Federal Circuit’s summary-affirmance rule in fight over VOIP patents",https://www.reuters.com/article/ip-rule36-scotus/case-to-watch-apple-cisco-defend-federal-circuits-summary-affirmance-rule-in-fight-over-voip-patents-idUSL2N2761IU,8 months ago,"Case to Watch: Apple, Cisco defend Federal Circuit’s summary-affirmance rule in fight over VOIP patents",0.157,0.843,0.0,-0.3818
369,369,Apple starts selling locally assembled iPhone XR in India,https://www.reuters.com/article/us-apple-india/apple-starts-selling-locally-assembled-iphone-xr-in-india-idUSKBN1X01SM,8 months ago,Apple starts selling locally assembled iPhone XR in India,0.0,1.0,0.0,0.0
370,370,Wall Street Week Ahead: Tech haves and have-nots face third-quarter tests,https://www.reuters.com/article/us-usa-stocks-weekahead-graphic/wall-street-week-ahead-tech-haves-and-have-nots-face-third-quarter-tests-idUSKBN1WX1JI,8 months ago,Wall Street Week Ahead: Tech haves and have-nots face third-quarter tests,0.0,1.0,0.0,0.0
371,371,RPT-Wall St Week Ahead-Tech haves and have-nots face third-quarter tests,https://www.reuters.com/article/usa-stocks-weekahead/rpt-wall-st-week-ahead-tech-haves-and-have-nots-face-third-quarter-tests-idUSL2N27223K,8 months ago,Wall St Week Ahead-Tech haves and have-nots face third-quarter tests,0.0,1.0,0.0,0.0
372,372,Apple's Cook meets China regulator after pulling Hong Kong app,https://www.reuters.com/article/us-china-apple/apples-cook-meets-china-regulator-after-pulling-hong-kong-app-idUSKBN1WX085,9 months ago,Apple's Cook meets China regulator after pulling Hong Kong app,0.0,1.0,0.0,0.0
373,373,China market regulator chief met with Apple CEO Tim Cook,https://www.reuters.com/article/china-apple/china-market-regulator-chief-met-with-apple-ceo-tim-cook-idUSB9N26I00T,9 months ago,China market regulator chief met with Apple CEO Tim Cook,0.0,1.0,0.0,0.0
374,374,Fitbit in healthcare partnership to take on Apple Watch,https://www.reuters.com/article/us-fitbit-health/fitbit-in-healthcare-partnership-to-take-on-apple-watch-idUSKBN1WW263,9 months ago,Fitbit in healthcare partnership to take on Apple Watch,0.0,1.0,0.0,0.0
375,375,House investigators say they have begun receiving data from big tech firms,https://www.reuters.com/article/us-usa-tech-antitrust/house-investigators-say-they-have-begun-receiving-data-from-big-tech-firms-idUSKBN1WV04A,9 months ago,House investigators say they have begun receiving data from big tech firms,0.0,1.0,0.0,0.0
376,376,"US STOCKS-Wall St rallies on trade deal hopes, focus shifts to Trump-Liu meeting",https://www.reuters.com/article/usa-stocks/us-stocks-wall-st-rallies-on-trade-deal-hopes-focus-shifts-to-trump-liu-meeting-idUSL3N26W3E8,9 months ago,"Wall St rallies on trade deal hopes, focus shifts to Trump-Liu meeting",0.0,0.797,0.203,0.4215
377,377,US STOCKS-Wall Street rallies on trade deal hopes; Apple hits record high,https://www.reuters.com/article/usa-stocks/us-stocks-wall-street-rallies-on-trade-deal-hopes-apple-hits-record-high-idUSL3N26W3BG,9 months ago,Wall Street rallies on trade deal hopes; Apple hits record high,0.0,0.781,0.219,0.4215
378,378,US STOCKS-Wall St rises as trade deal hopes grow; Apple hits record high,https://www.reuters.com/article/usa-stocks/us-stocks-wall-st-rises-as-trade-deal-hopes-grow-apple-hits-record-high-idUSL3N26W363,9 months ago,Wall St rises as trade deal hopes grow; Apple hits record high,0.0,0.797,0.203,0.4215
